CustomerID,CustomerName,Region,SignupDate,TransactionID,ProductID,TransactionDate,Quantity,TotalValue,Price,total_spend,num_transactions,avg_transaction_value,transaction_frequency,Cluster
C0041,Lindsey Deleon,Europe,2023-12-27,T00066,P011,2024-01-21 22:41:36,4,1044.8,261.2,6149.78,7,878.54,7,1
C0041,Lindsey Deleon,Europe,2023-12-27,T00941,P055,2024-07-20 10:39:52,1,128.53,128.53,6149.78,7,878.54,7,1
C0041,Lindsey Deleon,Europe,2023-12-27,T00978,P098,2024-12-15 21:18:12,3,899.79,299.93,6149.78,7,878.54,7,1
C0042,Heather Riley,North America,2023-03-15,T00410,P092,2024-10-30 12:42:57,4,1556.8,389.2,2402.49,3,800.8299999999999,3,0
C0042,Heather Riley,North America,2023-03-15,T00614,P076,2024-04-28 14:38:55,1,429.29,429.29,2402.49,3,800.8299999999999,3,0
C0042,Heather Riley,North America,2023-03-15,T00298,P048,2024-11-09 20:42:09,1,416.4,416.4,2402.49,3,800.8299999999999,3,0
C0043,Sandy Short MD,Asia,2023-02-05,T00723,P062,2024-06-12 01:39:05,2,748.32,374.16,1131.3200000000002,3,377.10666666666674,3,0
C0043,Sandy Short MD,Asia,2023-02-05,T00856,P051,2024-09-19 14:24:09,2,130.32,65.16,1131.3200000000002,3,377.10666666666674,3,0
C0043,Sandy Short MD,Asia,2023-02-05,T00048,P100,2024-04-23 22:46:40,2,252.68,126.34,1131.3200000000002,3,377.10666666666674,3,0
C0044,Kenneth Alexander,Europe,2024-07-10,T00666,P096,2024-06-27 12:03:16,1,307.47,307.47,3230.1099999999997,3,1076.7033333333331,3,0
C0044,Kenneth Alexander,Europe,2024-07-10,T00876,P075,2024-10-22 02:45:04,2,995.52,497.76,3230.1099999999997,3,1076.7033333333331,3,0
C0044,Kenneth Alexander,Europe,2024-07-10,T00307,P045,2024-05-30 18:15:28,4,1927.12,481.78,3230.1099999999997,3,1076.7033333333331,3,0
C0045,Michael Williams,Asia,2022-02-25,T00097,P013,2024-06-08 14:47:32,4,456.8,114.2,6021.8,7,860.2571428571429,7,1
C0045,Michael Williams,Asia,2022-02-25,T00162,P072,2024-08-26 13:10:31,3,1198.02,399.34,6021.8,7,860.2571428571429,7,1
C0045,Michael Williams,Asia,2022-02-25,T00250,P074,2024-07-14 11:42:29,4,1182.32,295.58,6021.8,7,860.2571428571429,7,1
C0045,Michael Williams,Asia,2022-02-25,T00467,P096,2024-03-16 04:08:29,3,922.41,307.47,6021.8,7,860.2571428571429,7,1
C0045,Michael Williams,Asia,2022-02-25,T00084,P015,2024-08-02 13:45:45,4,635.72,158.93,6021.8,7,860.2571428571429,7,1
C0045,Michael Williams,Asia,2022-02-25,T00732,P001,2024-08-13 10:42:48,2,338.6,169.3,6021.8,7,860.2571428571429,7,1
C0045,Michael Williams,Asia,2022-02-25,T00767,P005,2024-02-29 03:49:04,3,1287.93,429.31,6021.8,7,860.2571428571429,7,1
C0046,Beth Cardenas,North America,2024-10-23,T00044,P051,2024-03-09 09:06:10,3,195.48,65.16,5627.83,7,803.9757142857143,7,1
C0046,Beth Cardenas,North America,2024-10-23,T00352,P047,2024-09-09 04:31:40,2,318.66,159.33,5627.83,7,803.9757142857143,7,1
C0046,Beth Cardenas,North America,2024-10-23,T00810,P030,2024-01-06 13:22:36,1,277.86,277.86,5627.83,7,803.9757142857143,7,1
C0046,Beth Cardenas,North America,2024-10-23,T00802,P016,2024-09-25 01:45:49,3,990.15,330.05,5627.83,7,803.9757142857143,7,1
C0046,Beth Cardenas,North America,2024-10-23,T00083,P066,2024-04-08 10:34:10,4,1348.88,337.22,5627.83,7,803.9757142857143,7,1
C0046,Beth Cardenas,North America,2024-10-23,T00670,P083,2024-08-03 21:42:27,2,911.44,455.72,5627.83,7,803.9757142857143,7,1
C0046,Beth Cardenas,North America,2024-10-23,T00983,P020,2024-04-30 08:50:38,4,1585.36,396.34,5627.83,7,803.9757142857143,7,1
C0047,Samantha Frank,North America,2024-03-22,T00784,P054,2024-08-23 09:06:06,3,171.9,57.3,2870.54,7,410.07714285714286,7,0
C0047,Samantha Frank,North America,2024-03-22,T00421,P007,2024-01-04 07:47:38,1,420.15,420.15,2870.54,7,410.07714285714286,7,0
C0047,Samantha Frank,North America,2024-03-22,T00667,P058,2024-04-26 14:16:50,2,315.24,157.62,2870.54,7,410.07714285714286,7,0
C0047,Samantha Frank,North America,2024-03-22,T00344,P042,2024-01-17 10:01:00,3,1138.32,379.44,2870.54,7,410.07714285714286,7,0
C0047,Samantha Frank,North America,2024-03-22,T00217,P074,2024-02-28 06:05:22,1,295.58,295.58,2870.54,7,410.07714285714286,7,0
C0047,Samantha Frank,North America,2024-03-22,T00622,P082,2024-02-22 21:46:45,2,111.98,55.99,2870.54,7,410.07714285714286,7,0
C0047,Samantha Frank,North America,2024-03-22,T00964,P079,2024-08-05 13:12:14,1,417.37,417.37,2870.54,7,410.07714285714286,7,0
C0048,Matthew Park,South America,2024-11-07,T00830,P010,2024-01-28 09:13:22,2,700.26,350.13,3850.9399999999996,5,770.1879999999999,5,0
C0048,Matthew Park,South America,2024-11-07,T00359,P040,2024-12-04 20:50:51,4,612.76,153.19,3850.9399999999996,5,770.1879999999999,5,0
C0048,Matthew Park,South America,2024-11-07,T00198,P039,2024-09-17 07:53:30,1,430.59,430.59,3850.9399999999996,5,770.1879999999999,5,0
C0048,Matthew Park,South America,2024-11-07,T00383,P065,2024-11-22 19:56:10,2,855.22,427.61,3850.9399999999996,5,770.1879999999999,5,0
C0048,Matthew Park,South America,2024-11-07,T00617,P079,2024-01-14 03:22:21,3,1252.11,417.37,3850.9399999999996,5,770.1879999999999,5,0
C0049,Jason Yates,North America,2024-09-18,T00546,P034,2024-08-30 06:42:27,1,217.05,217.05,2315.48,8,289.435,8,0
C0049,Jason Yates,North America,2024-09-18,T00227,P058,2024-04-25 18:50:36,2,315.24,157.62,2315.48,8,289.435,8,0
C0049,Jason Yates,North America,2024-09-18,T00043,P027,2024-03-02 16:59:31,4,916.24,229.06,2315.48,8,289.435,8,0
C0049,Jason Yates,North America,2024-09-18,T00065,P081,2024-02-01 19:05:13,1,66.32,66.32,2315.48,8,289.435,8,0
C0049,Jason Yates,North America,2024-09-18,T00288,P065,2024-01-22 14:14:26,1,427.61,427.61,2315.48,8,289.435,8,0
C0049,Jason Yates,North America,2024-09-18,T00661,P073,2024-05-25 20:16:42,2,53.98,26.99,2315.48,8,289.435,8,0
C0049,Jason Yates,North America,2024-09-18,T00165,P056,2024-03-18 04:33:39,4,64.32,16.08,2315.48,8,289.435,8,0
C0049,Jason Yates,North America,2024-09-18,T00777,P071,2024-01-14 04:59:39,2,254.72,127.36,2315.48,8,289.435,8,0
C0050,Ryan Davis,North America,2024-03-02,T00821,P032,2024-04-04 14:19:01,2,977.26,488.63,3068.83,3,1022.9433333333333,3,0
C0050,Ryan Davis,North America,2024-03-02,T00556,P088,2024-11-17 17:56:48,3,790.65,263.55,3068.83,3,1022.9433333333333,3,0
C0050,Ryan Davis,North America,2024-03-02,T00258,P029,2024-04-25 03:49:28,3,1300.92,433.64,3068.83,3,1022.9433333333333,3,0
C0051,Nicholas Ellis,Europe,2023-12-21,T00727,P067,2024-01-20 04:52:14,3,902.04,300.68,5699.57,7,814.2242857142857,7,1
C0051,Nicholas Ellis,Europe,2023-12-21,T00579,P016,2024-12-16 17:36:31,1,330.05,330.05,5699.57,7,814.2242857142857,7,1
C0051,Nicholas Ellis,Europe,2023-12-21,T00070,P017,2024-12-11 13:46:30,4,1879.08,469.77,5699.57,7,814.2242857142857,7,1
C0051,Nicholas Ellis,Europe,2023-12-21,T00134,P006,2024-01-03 04:06:49,2,242.64,121.32,5699.57,7,814.2242857142857,7,1
C0051,Nicholas Ellis,Europe,2023-12-21,T00138,P083,2024-04-26 22:10:35,4,1822.88,455.72,5699.57,7,814.2242857142857,7,1
C0051,Nicholas Ellis,Europe,2023-12-21,T00257,P091,2024-08-10 00:39:50,1,222.95,222.95,5699.57,7,814.2242857142857,7,1
C0051,Nicholas Ellis,Europe,2023-12-21,T00302,P098,2024-07-23 12:30:30,1,299.93,299.93,5699.57,7,814.2242857142857,7,1
C0052,Stanley Aguirre,South America,2024-02-20,T00361,P061,2024-09-01 11:18:51,4,627.84,156.96,2488.01,4,622.0025,4,0
C0052,Stanley Aguirre,South America,2024-02-20,T00791,P061,2024-01-09 13:32:17,2,313.92,156.96,2488.01,4,622.0025,4,0
C0052,Stanley Aguirre,South America,2024-02-20,T00779,P018,2024-08-29 18:52:57,3,1310.67,436.89,2488.01,4,622.0025,4,0
C0052,Stanley Aguirre,South America,2024-02-20,T00520,P028,2024-04-20 08:12:59,1,235.58,235.58,2488.01,4,622.0025,4,0
C0053,Albert Burke,Europe,2022-06-18,T00497,P087,2024-06-21 02:02:45,4,1160.68,290.17,5316.46,6,886.0766666666667,6,1
C0053,Albert Burke,Europe,2022-06-18,T00293,P053,2024-07-11 15:32:56,3,824.82,274.94,5316.46,6,886.0766666666667,6,1
C0053,Albert Burke,Europe,2022-06-18,T00665,P039,2024-11-01 12:16:45,4,1722.36,430.59,5316.46,6,886.0766666666667,6,1
C0053,Albert Burke,Europe,2022-06-18,T00668,P081,2024-01-21 08:08:41,2,132.64,66.32,5316.46,6,886.0766666666667,6,1
C0053,Albert Burke,Europe,2022-06-18,T00506,P006,2024-09-18 23:31:26,1,121.32,121.32,5316.46,6,886.0766666666667,6,1
C0053,Albert Burke,Europe,2022-06-18,T00528,P024,2024-08-28 04:01:48,4,1354.64,338.66,5316.46,6,886.0766666666667,6,1
C0054,Bruce Rhodes,Asia,2024-09-29,T00060,P074,2024-05-06 13:06:06,4,1182.32,295.58,8040.389999999999,8,1005.0487499999999,8,1
C0054,Bruce Rhodes,Asia,2024-09-29,T00519,P073,2024-06-02 10:00:57,2,53.98,26.99,8040.389999999999,8,1005.0487499999999,8,1
C0054,Bruce Rhodes,Asia,2024-09-29,T00636,P064,2024-01-28 04:32:55,3,1357.26,452.42,8040.389999999999,8,1005.0487499999999,8,1
C0054,Bruce Rhodes,Asia,2024-09-29,T00342,P043,2024-01-24 16:03:16,3,1213.2,404.4,8040.389999999999,8,1005.0487499999999,8,1
C0054,Bruce Rhodes,Asia,2024-09-29,T00793,P091,2024-10-07 17:48:28,3,668.85,222.95,8040.389999999999,8,1005.0487499999999,8,1
C0054,Bruce Rhodes,Asia,2024-09-29,T00654,P098,2024-07-07 12:28:18,4,1199.72,299.93,8040.389999999999,8,1005.0487499999999,8,1
C0054,Bruce Rhodes,Asia,2024-09-29,T00663,P045,2024-04-23 11:07:18,3,1445.34,481.78,8040.389999999999,8,1005.0487499999999,8,1
C0054,Bruce Rhodes,Asia,2024-09-29,T00408,P037,2024-08-15 03:03:51,2,919.72,459.86,8040.389999999999,8,1005.0487499999999,8,1
C0055,Lauren Williams,North America,2024-11-11,T00161,P057,2024-07-15 07:02:39,2,479.4,239.7,2857.6800000000003,5,571.5360000000001,5,0
C0055,Lauren Williams,North America,2024-11-11,T00842,P025,2024-01-24 06:58:00,4,1138.48,284.62,2857.6800000000003,5,571.5360000000001,5,0
C0055,Lauren Williams,North America,2024-11-11,T00888,P065,2024-05-24 09:36:07,2,855.22,427.61,2857.6800000000003,5,571.5360000000001,5,0
C0055,Lauren Williams,North America,2024-11-11,T00494,P073,2024-10-01 04:39:43,2,53.98,26.99,2857.6800000000003,5,571.5360000000001,5,0
C0055,Lauren Williams,North America,2024-11-11,T00716,P090,2024-04-02 02:03:25,2,330.6,165.3,2857.6800000000003,5,571.5360000000001,5,0
C0056,Erika Fernandez,Asia,2024-04-12,T00953,P087,2024-03-07 21:09:48,2,580.34,290.17,3182.94,5,636.588,5,0
C0056,Erika Fernandez,Asia,2024-04-12,T00750,P070,2024-12-25 21:16:21,4,194.76,48.69,3182.94,5,636.588,5,0
C0056,Erika Fernandez,Asia,2024-04-12,T00039,P050,2024-10-16 01:04:33,2,875.3,437.65,3182.94,5,636.588,5,0
C0056,Erika Fernandez,Asia,2024-04-12,T00585,P065,2024-01-31 08:26:51,2,855.22,427.61,3182.94,5,636.588,5,0
C0056,Erika Fernandez,Asia,2024-04-12,T00214,P024,2024-02-18 05:49:59,2,677.32,338.66,3182.94,5,636.588,5,0
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00420,P086,2024-07-31 21:34:31,4,1762.8,440.7,4536.4,6,756.0666666666666,6,1
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00200,P033,2024-03-05 04:58:09,3,192.75,64.25,4536.4,6,756.0666666666666,6,1
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00783,P097,2024-01-18 16:04:46,2,638.68,319.34,4536.4,6,756.0666666666666,6,1
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00719,P012,2024-04-07 14:32:58,1,159.6,159.6,4536.4,6,756.0666666666666,6,1
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00508,P094,2024-12-18 11:46:16,3,1342.02,447.34,4536.4,6,756.0666666666666,6,1
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00660,P008,2024-09-23 16:46:01,3,440.55,146.85,4536.4,6,756.0666666666666,6,1
C0058,Zachary Turner,North America,2024-01-28,T00933,P020,2024-02-01 14:24:48,1,396.34,396.34,396.34,1,396.34,1,0
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00940,P084,2024-09-14 15:29:16,4,1351.64,337.91,7073.28,8,884.16,8,1
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00071,P068,2024-10-24 00:10:41,1,447.23,447.23,7073.28,8,884.16,8,1
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00279,P096,2024-09-09 19:42:23,1,307.47,307.47,7073.28,8,884.16,8,1
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00535,P019,2024-03-12 21:51:40,4,1541.48,385.37,7073.28,8,884.16,8,1
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00851,P028,2024-02-13 06:45:11,3,706.74,235.58,7073.28,8,884.16,8,1
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00733,P094,2024-02-06 22:06:42,1,447.34,447.34,7073.28,8,884.16,8,1
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00260,P091,2024-03-23 08:29:57,4,891.8,222.95,7073.28,8,884.16,8,1
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00759,P037,2024-06-04 02:15:24,3,1379.58,459.86,7073.28,8,884.16,8,1
C0060,James Murphy,Europe,2022-04-22,T00592,P078,2024-09-03 07:19:28,2,82.36,41.18,82.36,1,82.36,1,0
C0061,Brandon Escobar,Europe,2023-03-06,T00022,P085,2024-08-19 08:16:57,3,1249.05,416.35,2138.26,3,712.7533333333334,3,0
C0061,Brandon Escobar,Europe,2023-03-06,T00799,P035,2024-12-10 16:00:56,1,30.59,30.59,2138.26,3,712.7533333333334,3,0
C0061,Brandon Escobar,Europe,2023-03-06,T00468,P005,2024-02-23 05:08:16,2,858.62,429.31,2138.26,3,712.7533333333334,3,0
C0062,Jeffery Hartman,Europe,2022-12-14,T00164,P078,2024-07-10 08:49:17,3,123.54,41.18,1639.54,3,546.5133333333333,3,0
C0062,Jeffery Hartman,Europe,2022-12-14,T00057,P059,2024-07-03 07:10:58,3,909.6,303.2,1639.54,3,546.5133333333333,3,0
C0062,Jeffery Hartman,Europe,2022-12-14,T00806,P059,2024-01-04 21:05:07,2,606.4,303.2,1639.54,3,546.5133333333333,3,0
C0063,Wayne Ferguson,Europe,2024-02-05,T00194,P069,2024-09-28 06:07:52,1,100.81,100.81,1378.1699999999998,2,689.0849999999999,2,0
C0063,Wayne Ferguson,Europe,2024-02-05,T00394,P097,2024-03-25 13:47:30,4,1277.36,319.34,1378.1699999999998,2,689.0849999999999,2,0
C0064,Martha Montgomery,Europe,2023-10-22,T00563,P049,2024-01-16 18:52:43,1,147.95,147.95,4039.77,5,807.954,5,0
C0064,Martha Montgomery,Europe,2023-10-22,T00230,P062,2024-12-06 16:22:54,1,374.16,374.16,4039.77,5,807.954,5,0
C0064,Martha Montgomery,Europe,2023-10-22,T00832,P025,2024-05-07 01:08:19,3,853.86,284.62,4039.77,5,807.954,5,0
C0064,Martha Montgomery,Europe,2023-10-22,T00337,P027,2024-01-07 16:11:55,4,916.24,229.06,4039.77,5,807.954,5,0
C0064,Martha Montgomery,Europe,2023-10-22,T00411,P018,2024-02-06 15:02:30,4,1747.56,436.89,4039.77,5,807.954,5,0
C0065,Gerald Hines,North America,2024-07-10,T00237,P049,2024-02-27 22:16:22,2,295.9,147.95,7663.7,10,766.37,10,1
C0065,Gerald Hines,North America,2024-07-10,T00568,P053,2024-09-18 05:00:38,1,274.94,274.94,7663.7,10,766.37,10,1
C0065,Gerald Hines,North America,2024-07-10,T00432,P038,2024-12-13 21:18:19,3,441.66,147.22,7663.7,10,766.37,10,1
C0065,Gerald Hines,North America,2024-07-10,T00696,P061,2024-03-05 18:21:47,3,470.88,156.96,7663.7,10,766.37,10,1
C0065,Gerald Hines,North America,2024-07-10,T00160,P022,2024-07-29 06:59:14,3,412.62,137.54,7663.7,10,766.37,10,1
C0065,Gerald Hines,North America,2024-07-10,T00499,P032,2024-07-18 02:51:22,4,1954.52,488.63,7663.7,10,766.37,10,1
C0065,Gerald Hines,North America,2024-07-10,T00776,P029,2024-04-22 01:00:36,4,1734.56,433.64,7663.7,10,766.37,10,1
C0065,Gerald Hines,North America,2024-07-10,T00215,P082,2024-03-18 06:01:51,3,167.97,55.99,7663.7,10,766.37,10,1
C0065,Gerald Hines,North America,2024-07-10,T00866,P075,2024-12-10 01:50:20,3,1493.28,497.76,7663.7,10,766.37,10,1
C0065,Gerald Hines,North America,2024-07-10,T00656,P079,2024-09-13 08:28:58,1,417.37,417.37,7663.7,10,766.37,10,1
C0066,Catherine White,Europe,2024-11-15,T00482,P041,2024-06-04 02:02:24,4,1825.12,456.28,3799.2799999999997,3,1266.4266666666665,3,0
C0066,Catherine White,Europe,2024-11-15,T00887,P083,2024-08-28 20:52:33,3,1367.16,455.72,3799.2799999999997,3,1266.4266666666665,3,0
C0066,Catherine White,Europe,2024-11-15,T00473,P080,2024-03-13 04:00:25,2,607.0,303.5,3799.2799999999997,3,1266.4266666666665,3,0
C0067,Carl Gonzalez,North America,2023-07-06,T00008,P069,2024-10-17 00:45:17,1,100.81,100.81,4090.84,6,681.8066666666667,6,0
C0067,Carl Gonzalez,North America,2023-07-06,T00407,P036,2024-10-17 02:10:15,1,372.55,372.55,4090.84,6,681.8066666666667,6,0
C0067,Carl Gonzalez,North America,2023-07-06,T00431,P078,2024-08-15 00:55:59,3,123.54,41.18,4090.84,6,681.8066666666667,6,0
C0067,Carl Gonzalez,North America,2023-07-06,T00911,P020,2024-06-14 21:37:11,3,1189.02,396.34,4090.84,6,681.8066666666667,6,0
C0067,Carl Gonzalez,North America,2023-07-06,T00248,P002,2024-05-03 21:36:31,4,1385.2,346.3,4090.84,6,681.8066666666667,6,0
C0067,Carl Gonzalez,North America,2023-07-06,T00396,P037,2024-04-14 14:12:54,2,919.72,459.86,4090.84,6,681.8066666666667,6,0
C0068,Mark Cox,North America,2023-04-04,T00310,P049,2024-05-18 05:03:08,2,295.9,147.95,5950.42,8,743.8025,8,1
C0068,Mark Cox,North America,2023-04-04,T00828,P069,2024-06-04 21:07:05,4,403.24,100.81,5950.42,8,743.8025,8,1
C0068,Mark Cox,North America,2023-04-04,T00929,P072,2024-12-24 23:45:11,3,1198.02,399.34,5950.42,8,743.8025,8,1
C0068,Mark Cox,North America,2023-04-04,T00950,P048,2024-02-28 16:08:32,4,1665.6,416.4,5950.42,8,743.8025,8,1
C0068,Mark Cox,North America,2023-04-04,T00773,P089,2024-12-08 14:38:23,3,662.73,220.91,5950.42,8,743.8025,8,1
C0068,Mark Cox,North America,2023-04-04,T00985,P088,2024-07-30 21:37:27,2,527.1,263.55,5950.42,8,743.8025,8,1
C0068,Mark Cox,North America,2023-04-04,T00114,P015,2024-05-28 18:07:55,1,158.93,158.93,5950.42,8,743.8025,8,1
C0068,Mark Cox,North America,2023-04-04,T00285,P002,2024-04-02 02:23:50,3,1038.9,346.3,5950.42,8,743.8025,8,1
C0069,Stacy Foster,Europe,2023-12-03,T00231,P041,2024-08-27 19:54:49,2,912.56,456.28,2878.69,5,575.738,5,0
C0069,Stacy Foster,Europe,2023-12-03,T00243,P010,2024-08-31 00:38:43,2,700.26,350.13,2878.69,5,575.738,5,0
C0069,Stacy Foster,Europe,2023-12-03,T00560,P013,2024-05-09 09:15:59,3,342.6,114.2,2878.69,5,575.738,5,0
C0069,Stacy Foster,Europe,2023-12-03,T00286,P029,2024-12-09 14:58:44,2,867.28,433.64,2878.69,5,575.738,5,0
C0069,Stacy Foster,Europe,2023-12-03,T00398,P082,2024-03-14 17:22:52,1,55.99,55.99,2878.69,5,575.738,5,0
C0070,Timothy Perez,Europe,2022-03-15,T00363,P067,2024-03-21 15:10:10,3,902.04,300.68,3125.49,4,781.3725,4,0
C0070,Timothy Perez,Europe,2022-03-15,T00650,P049,2024-10-07 14:56:13,4,591.8,147.95,3125.49,4,781.3725,4,0
C0070,Timothy Perez,Europe,2022-03-15,T00354,P097,2024-05-15 00:22:27,4,1277.36,319.34,3125.49,4,781.3725,4,0
C0070,Timothy Perez,Europe,2022-03-15,T00825,P099,2024-02-08 14:20:05,1,354.29,354.29,3125.49,4,781.3725,4,0
C0071,Taylor Murphy,South America,2022-07-01,T00965,P095,2024-08-23 15:53:27,4,909.04,227.26,1400.83,3,466.9433333333333,3,0
C0071,Taylor Murphy,South America,2022-07-01,T00910,P040,2024-05-22 03:47:06,1,153.19,153.19,1400.83,3,466.9433333333333,3,0
C0071,Taylor Murphy,South America,2022-07-01,T00428,P001,2024-08-02 08:13:23,2,338.6,169.3,1400.83,3,466.9433333333333,3,0
C0072,Sarah Scott,North America,2024-07-24,T00392,P060,2024-11-02 20:33:22,4,622.6,155.65,2999.59,5,599.918,5,0
C0072,Sarah Scott,North America,2024-07-24,T00016,P070,2024-07-05 23:04:17,2,97.38,48.69,2999.59,5,599.918,5,0
C0072,Sarah Scott,North America,2024-07-24,T00090,P039,2024-03-10 16:04:33,4,1722.36,430.59,2999.59,5,599.918,5,0
C0072,Sarah Scott,North America,2024-07-24,T00461,P088,2024-09-17 03:59:29,1,263.55,263.55,2999.59,5,599.918,5,0
C0072,Sarah Scott,North America,2024-07-24,T00385,P008,2024-03-16 16:23:59,2,293.7,146.85,2999.59,5,599.918,5,0
C0073,Heidi Johnson,Europe,2022-08-20,T00634,P054,2024-03-20 02:37:13,4,229.2,57.3,2060.54,3,686.8466666666667,3,0
C0073,Heidi Johnson,Europe,2022-08-20,T00180,P017,2024-03-11 15:12:50,2,939.54,469.77,2060.54,3,686.8466666666667,3,0
C0073,Heidi Johnson,Europe,2022-08-20,T00384,P091,2024-02-04 15:35:27,4,891.8,222.95,2060.54,3,686.8466666666667,3,0
C0074,Jonathan Russo,Europe,2022-05-27,T00516,P010,2024-07-29 06:11:19,1,350.13,350.13,3055.2200000000003,3,1018.4066666666668,3,0
C0074,Jonathan Russo,Europe,2022-05-27,T00669,P099,2024-01-03 16:57:09,4,1417.16,354.29,3055.2200000000003,3,1018.4066666666668,3,0
C0074,Jonathan Russo,Europe,2022-05-27,T00879,P005,2024-01-20 17:46:34,3,1287.93,429.31,3055.2200000000003,3,1018.4066666666668,3,0
C0075,Misty Higgins,Europe,2023-05-01,T00729,P067,2024-10-07 06:38:36,2,601.36,300.68,5848.97,9,649.8855555555556,9,1
C0075,Misty Higgins,Europe,2023-05-01,T00753,P084,2024-12-06 01:59:41,4,1351.64,337.91,5848.97,9,649.8855555555556,9,1
C0075,Misty Higgins,Europe,2023-05-01,T00197,P047,2024-02-21 11:11:20,4,637.32,159.33,5848.97,9,649.8855555555556,9,1
C0075,Misty Higgins,Europe,2023-05-01,T00544,P013,2024-06-13 07:28:26,3,342.6,114.2,5848.97,9,649.8855555555556,9,1
C0075,Misty Higgins,Europe,2023-05-01,T00819,P096,2024-10-08 21:31:59,2,614.94,307.47,5848.97,9,649.8855555555556,9,1
C0075,Misty Higgins,Europe,2023-05-01,T00459,P063,2024-01-17 01:36:03,4,134.36,33.59,5848.97,9,649.8855555555556,9,1
C0075,Misty Higgins,Europe,2023-05-01,T00366,P033,2024-08-09 17:24:33,3,192.75,64.25,5848.97,9,649.8855555555556,9,1
C0075,Misty Higgins,Europe,2023-05-01,T00135,P097,2024-04-29 19:03:50,3,958.02,319.34,5848.97,9,649.8855555555556,9,1
C0075,Misty Higgins,Europe,2023-05-01,T00249,P024,2024-12-10 21:53:30,3,1015.98,338.66,5848.97,9,649.8855555555556,9,1
C0076,Emily Roberts,South America,2024-02-11,T00006,P053,2024-12-01 20:44:37,3,824.82,274.94,2333.06,5,466.61199999999997,5,0
C0076,Emily Roberts,South America,2024-02-11,T00089,P023,2024-06-19 23:01:44,1,454.53,454.53,2333.06,5,466.61199999999997,5,0
C0076,Emily Roberts,South America,2024-02-11,T00957,P051,2024-02-21 04:21:27,3,195.48,65.16,2333.06,5,466.61199999999997,5,0
C0076,Emily Roberts,South America,2024-02-11,T00124,P058,2024-02-07 01:32:26,3,472.86,157.62,2333.06,5,466.61199999999997,5,0
C0076,Emily Roberts,South America,2024-02-11,T00836,P019,2024-04-25 14:43:34,1,385.37,385.37,2333.06,5,466.61199999999997,5,0
C0077,Scott Sims,South America,2023-10-18,T00820,P100,2024-03-11 10:55:51,2,252.68,126.34,837.3,3,279.09999999999997,3,0
C0077,Scott Sims,South America,2023-10-18,T00081,P081,2024-11-02 19:35:08,4,265.28,66.32,837.3,3,279.09999999999997,3,0
C0077,Scott Sims,South America,2023-10-18,T00278,P097,2024-09-26 16:10:17,1,319.34,319.34,837.3,3,279.09999999999997,3,0
C0078,Julia Palmer,Asia,2024-11-13,T00809,P075,2024-12-09 11:44:44,2,995.52,497.76,995.52,1,995.52,1,0
C0079,Brian Murillo,North America,2022-02-02,T00741,P007,2024-02-22 15:13:43,2,840.3,420.15,4251.5599999999995,4,1062.8899999999999,4,1
C0079,Brian Murillo,North America,2022-02-02,T00530,P009,2024-05-02 00:31:22,2,650.02,325.01,4251.5599999999995,4,1062.8899999999999,4,1
C0079,Brian Murillo,North America,2022-02-02,T00547,P093,2024-07-30 23:32:12,4,1219.76,304.94,4251.5599999999995,4,1062.8899999999999,4,1
C0079,Brian Murillo,North America,2022-02-02,T00192,P019,2024-03-28 04:39:16,4,1541.48,385.37,4251.5599999999995,4,1062.8899999999999,4,1
C0080,David Gonzalez,Asia,2024-02-07,T00857,P021,2024-03-12 15:48:24,3,1007.52,335.84,1007.52,1,1007.52,1,0
C0081,Kimberly Turner,Europe,2024-02-24,T00869,P061,2023-12-30 15:29:12,2,313.92,156.96,3542.48,6,590.4133333333333,6,0
C0081,Kimberly Turner,Europe,2024-02-24,T00156,P068,2024-11-08 18:02:09,1,447.23,447.23,3542.48,6,590.4133333333333,6,0
C0081,Kimberly Turner,Europe,2024-02-24,T00676,P092,2024-09-04 02:55:21,4,1556.8,389.2,3542.48,6,590.4133333333333,6,0
C0081,Kimberly Turner,Europe,2024-02-24,T00511,P030,2024-05-26 05:56:36,3,833.58,277.86,3542.48,6,590.4133333333333,6,0
C0081,Kimberly Turner,Europe,2024-02-24,T00388,P073,2024-04-11 01:44:41,1,26.99,26.99,3542.48,6,590.4133333333333,6,0
C0081,Kimberly Turner,Europe,2024-02-24,T00389,P006,2024-01-20 04:23:56,3,363.96,121.32,3542.48,6,590.4133333333333,6,0
C0082,Aimee Taylor,South America,2022-05-13,T00323,P038,2024-09-22 07:51:55,4,588.88,147.22,7572.91,7,1081.8442857142857,7,1
